name^movieID^count^mean
K星异客 K-PAX^1306607^39^4.589743589743589
K歌情人 Music and Lyrics^1937401^66^3.8181818181818183
Laughing Gor之变节 Laughing Gor之變節^3811342^19^3.473684210526316
Little DJ 小小恋爱物语 Little DJ～小さな恋の物語^2043154^7^4.285714285714286
L之终章·最后的23天 L、最期の23日間。^2047910^46^3.739130434782609
Monstar 몬스타^24527673^5^4.2
My盛Lady^24381190^13^3.8461538461538463
M就是凶手 M^1293381^5^4.0
OH!必胜奉顺英 오! 필승 봉순영^2365103^7^3.0
ON YOUR MARK Ghibli实验剧场 On Your Mark ジブリ実験剧场^1432701^13^4.384615384615385
OZ国历险记 The Wonderful Wizard of Oz^2032212^13^4.230769230769231
Office有鬼^1307807^17^3.5294117647058822
Oh 我的鬼神君 오 나의 귀신님^26367601^6^4.333333333333333
On Call 36小时 On Call 36小時^6518753^12^3.75
Only You 只有您^4124395^8^3.375
O的故事 Histoire d'O^1306583^7^3.0
O记三合会档案^1294713^7^3.7142857142857144
PK.COM.CN^2286009^13^3.769230769230769
PMAM^24754972^5^4.4
PRICELESS：有才怪，这样的东西！ PRICELESS あるわけねえだろ、んなもん^11600137^10^4.1
Q10^4944034^7^3.857142857142857
Q弟侦探因幡 キューティクル探偵因幡^11598966^5^3.6
Q版猫和老鼠 Tom and Jerry Kids Show^2138382^57^4.649122807017544
RH阳性 RHプラス^2380566^5^2.8
SPEC SPEC〜警視庁公安部公安第五課 未詳事件特別対策係事件簿〜^4917705^48^4.395833333333333
SPEC：天 劇場版 SPEC〜天〜^6717573^18^3.7222222222222223
SPEC：结 后篇 劇場版 SPEC～結～ 爻の篇^22736358^5^4.4
SPEC：翔 SPEC〜翔〜^6717574^22^4.409090909090909
SPEC：零 SPEC〜零〜^20427168^6^4.166666666666667
SUMMER NUDE^24719090^6^3.5
S·A特优生 S・A～スペシャル・エー～^3035537^13^3.6923076923076925
UN-GO^6518741^6^4.333333333333333
V字仇杀队 V for Vendetta^1309046^351^4.401709401709402
W的悲剧 Wの悲劇^10508896^10^4.2
X战警 X-Men^1295250^80^4.0375
X战警2 X2^1305724^68^3.926470588235294
X战警3：背水一战 X-Men: The Last Stand^1401524^65^3.830769230769231
X战警：第一战 X-Men: First Class^3168089^108^4.092592592592593
X战警：逆转未来 X-Men: Days of Future Past^10485647^160^4.25
X战记 X -エックス-^1456204^12^4.083333333333333
X战记 剧场版 X -エックス-^1401538^5^3.2
X档案 第一季 The X-Files Season 1^1295520^16^4.5
X档案：征服未来 The X Files^1293330^5^4.4
X档案：我要相信 The X Files: I Want to Believe^2298926^8^2.875
X计划 Project X^4810698^8^3.625
sola^2332978^5^4.0
±2℃纪录片——台湾必须面对的真相 ±2℃——台湾必须面对的真相^4312211^6^4.166666666666667
一一^1292434^205^4.5512195121951216
一万年以后^4154632^5^1.4
一个人的武林^24695277^24^3.0
一个勺子^25926267^31^3.967741935483871
一个头两个大 Me, Myself & Irene^1293899^14^3.4285714285714284
一个女人的史诗^3068186^5^4.2
一个好爸爸^3005496^54^3.8333333333333335
一个字头的诞生 一個字頭的誕生^1307372^29^4.448275862068965
一个男人和一个女人 Un homme et une femme^1297606^6^4.833333333333333
一个购物狂的自白 Confessions of a Shopaholic^2338058^59^3.1186440677966103
一个都不能少^1294963^64^3.640625
一个陌生女人的来信^1308799^113^3.8230088495575223
一九八四 Nineteen Eighty-Four^1301849^16^3.9375
一九四二^6011805^162^3.7962962962962963
一仆二主^25188219^7^3.5714285714285716
一代宗师 一代宗師^3821067^308^3.801948051948052
一八九四·甲午大海战^6080772^5^1.8
一公升的眼泪 1リットルの涙^1782964^7^4.428571428571429
一公升的眼泪追忆篇 １リットルの涙　特別編～追憶～^3002065^11^3.8181818181818183
一切都好^26425088^6^3.8333333333333335
一千零一夜 Il fiore delle mille e una notte^1294654^10^3.9
一半海水一半火焰^3074307^44^3.4545454545454546
一吻定情 イタズラなKiss^2148799^35^4.457142857142857
一吻定情 イタズラなKiss～Love in TOKYO^21339675^49^4.081632653061225
一地鸡毛^1830591^5^4.6
一场风花雪月的事^4237863^12^2.5833333333333335
一声叹息^1305703^24^4.166666666666667
一夜大肚 Knocked Up^1950198^12^3.5
一夜惊喜^16475702^48^3.1666666666666665
一夜未了情^6527170^9^2.7777777777777777
一夜迷情 Last Night^3230165^32^3.5
一夜风流 It Happened One Night^1295684^7^4.428571428571429
一天 One Day^4191644^266^3.9962406015037595
一寸山河一寸血^3713664^6^4.5
一封陌生女子的来信 Letter from an Unknown Woman^1297228^5^4.6
一帘幽梦 一簾幽夢^3060465^8^3.75
一席之地^3629231^7^4.142857142857143
一年之初^2023864^5^4.2
一年又一年^2287919^5^4.8
一座城池^11594933^13^2.8461538461538463
一念天堂^26611801^8^2.0
一条叫旺达的鱼 A Fish Called Wanda^1292440^11^4.363636363636363
一条安达鲁狗 Un chien andalou^1298962^14^4.142857142857143
一枝梅 일지매^3055431^13^4.538461538461538
一树梨花压海棠 Lolita^1296778^106^4.018867924528302
一次别离 جدایی نادر از سیمین^5964718^112^4.401785714285714
一步之遥^6126442^146^3.267123287671233
一江春水向东流^1389915^7^4.428571428571429
一球成名 Goal!^1437204^19^3.736842105263158
一球成名2：梦想成真 Goal II: Living the Dream^1951105^7^3.5714285714285716
一生一世^25713408^38^2.736842105263158
一石二鸟^1457319^6^1.3333333333333333
一碌蔗^1307876^7^3.7142857142857144
一米阳光^2248530^11^3.3636363636363638
一级恐惧 Primal Fear^1296217^50^4.2
一线声机 Cellular^1326208^6^3.8333333333333335
一触即发 Jack Ryan: Shadow Recruit^3014957^17^3.1176470588235294
一起来看流星雨^3546712^15^2.6
一起用餐吧 식샤를 합시다^25767582^14^4.642857142857143
一路向南^5413765^8^4.5
一路惊喜^25880244^8^3.0
一路有你^3574559^14^3.0
一轮明月^1483630^11^3.909090909090909
一页台北 一頁台北^3217122^84^3.2857142857142856
丁丁历险记 The Adventures of Tintin: The Secret of the Unicorn^2028669^126^3.9047619047619047
丁丁历险记 第一季 The Adventures of Tintin Season 1^1441946^5^4.6
七个神经病 Seven Psychopaths^6753166^32^4.125
七剑^1401205^20^3.05
七天 세븐데이즈^2999500^15^4.0
七天爱上你^3757161^15^3.2
七宗罪 Se7en^1292223^433^4.406466512702078
七年之痒 The Seven Year Itch^1294379^10^4.0
七武士 Samurai 7^1460911^6^4.666666666666667
七武士 七人の侍^1295399^72^4.513888888888889
七磅 Seven Pounds^2969282^96^4.052083333333333
七音符 도레미파솔라시도^3074676^16^3.625
七龙珠 Dragonball Evolution^2310144^28^2.0357142857142856
七龙珠 ドラゴンボール^1782006^30^4.333333333333333
万万没想到^26320029^58^3.103448275862069
万万没想到 第一季^24904361^24^4.416666666666667
万万没想到之小兵过年^25796146^7^3.5714285714285716
万世魔星 Life of Brian^1292881^10^4.5
万凰之王 萬凰之王^4903593^9^3.3333333333333335
万有引力^4906427^75^3.2933333333333334
万物理论 The Theory of Everything^24815950^49^3.979591836734694
万物生长^25872931^50^3.02
万箭穿心^10537853^60^4.333333333333333
万能钥匙 The Skeleton Key^1418752^113^4.053097345132743
丈夫得了抑郁症 ツレがうつになりまして。^5968334^29^4.344827586206897
三个发明家 Les trois inventeurs^2141760^6^4.5
三个和尚^1431699^45^4.4222222222222225
三个火枪手 The Three Musketeers^4035906^27^3.5185185185185186
三个爸爸一个妈妈 아빠셋 엄마하나^3027058^5^4.4
三傻大闹宝莱坞 3 Idiots^3793023^603^4.611940298507463
三十九级台阶 The 39 Steps^1298412^9^4.333333333333333
三十极夜 30 Days of Night^1871836^12^3.0833333333333335
三只小猪 Three Little Pigs^1304978^5^4.0
三只猴子 Üç maymun^3077840^7^4.571428571428571
三国^3237723^27^3.4444444444444446
三国之见龙卸甲^1947091^40^2.675
三国演义^1830528^29^4.586206896551724
三城记^24751764^10^3.2
三岔口^1310185^16^3.375
三峡好人^1872133^94^4.24468085106383
三更^1307488^17^4.176470588235294
三更2^1401873^5^3.6
三枪拍案惊奇^3718447^106^2.5660377358490565
三毛从军记^2132220^28^4.571428571428571
三百斯巴达勇士 The 300 Spartans^1481499^5^4.0
三眼神童 悪魔島のプリンス 三つ目がとおる^1860582^12^4.5
三笑^1937380^5^4.6
三笑之才子佳人^3993553^8^1.5
三角迷踪 Triangle～トライアングル^3439455^10^4.1
三轮车夫 Cyclo^1294434^8^4.25
上位^20378817^9^2.6666666666666665
上帝之城 Cidade de Deus^1292208^154^4.487012987012987
上帝也疯狂 The Gods Must Be Crazy^1297478^72^4.486111111111111
上帝也疯狂2 The Gods Must Be Crazy II^1294490^31^4.709677419354839
上帝保佑美国 God Bless America^6768838^20^4.15
上海一家人^3008320^5^4.8
上海异人娼馆 Les fruits de la passion^1300899^16^3.9375
上海正午 Shanghai Noon^1297866^6^3.6666666666666665
上海正午2：上海骑士 Shanghai Knights^1307675^5^2.6
上海滩 上海灘^1299645^11^4.7272727272727275
上班一条虫 Office Space^1296424^6^3.1666666666666665
上甘岭 上甘嶺^1433701^5^4.4
上瘾^26701276^6^3.6666666666666665
上车走吧^1663415^12^4.416666666666667
上野树里与5个包包 上野樹里と5つの鞄^3811349^6^4.166666666666667
上锁的房间 鍵のかかった部屋^10521668^13^4.0
上错花轿嫁对郎^2229576^21^3.6666666666666665
下一站…天后^1299649^20^3.45
下一站，天国 ワンダフルライフ^1294413^6^4.333333333333333
下一站，幸福^4059238^35^4.171428571428572
下一站，说爱你 รถไฟฟ้า…มาหานะเธอ^4022090^56^4.017857142857143
下女 하녀^3268192^17^2.764705882352941
下妻物语 下妻物語^1388175^77^3.961038961038961
下弦之月 下弦の月〜ラスト・クォーター^1417036^10^3.5
下课后 第一季 Recess Season 1^1795462^9^4.555555555555555
不一样的天空 What's Eating Gilbert Grape^1301617^47^4.212765957446808
不二神探^10604486^57^2.2982456140350878
不再沉默 Speak^1771061^8^4.125
不再让你孤单^4728584^114^3.6666666666666665
不准掉头 U Turn^1292228^12^4.166666666666667
不可撤销 Irréversible^1296935^32^3.375
不可饶恕 Unforgiven^1293566^19^4.315789473684211
不可饶恕 용서는 없다^3992381^14^4.214285714285714
不后悔 후회하지 않아^2055699^21^3.9523809523809526
不夜城^1307679^29^4.344827586206897
不存在的女儿 The Memory Keeper's Daughter^3036564^11^4.2727272727272725
不屈服的女人 曲げられない女^4176552^8^4.0
不忠 Unfaithful^1305456^18^3.8333333333333335
不思议游戏 ふしぎ遊戯^1465786^8^4.25
不惧风暴 Into the Storm^7065187^16^3.375
不散^1304862^5^4.2
不明身份 Unknown^3614963^27^3.6666666666666665
不是闹着玩的^4707225^5^4.0
不朽 L'immortel^3009168^14^3.9285714285714284
不朽的园丁 The Constant Gardener^1419856^14^3.9285714285714284
不朽真情 Immortal Beloved^1294345^7^3.7142857142857144
不死法医 Forever^25884488^5^4.4
不毛地带 不毛地帯^3728516^5^4.2
不求上进的玉子 もらとりあむタマ子^25704588^11^3.5454545454545454
不知不觉诱惑你 Monella^1305726^7^3.857142857142857
不结婚 結婚しない^11614086^26^4.0
不羁夜 Boogie Nights^1292965^11^3.909090909090909
不能没有你^3805953^40^4.2
不能结婚的男人 結婚できない男^2160933^30^4.3
不能说的秘密 不能說的·秘密^2124724^233^3.7982832618025753
不良教育 La mala educación^1291878^17^4.470588235294118
不良笑花^3153642^8^2.75
不被原谅的搜查官 ジョーカー 許されざる捜査官^4861542^9^3.5555555555555554
不要和陌生人说话^2148374^23^3.9565217391304346
不要嘲笑我们的性 人のセックスを笑うな^1979076^21^3.857142857142857
不要回头 Ne te retourne pas^2213119^21^3.1904761904761907
不要恋爱要结婚 연애 말고 결혼^25876765^9^4.888888888888889
不见不散^1307014^65^3.923076923076923
不请自来 The Uninvited^2127788^5^3.2
不速之约 不速之約^4323571^7^1.8571428571428572
不需要爱情 사랑따윈 필요 없어^1937305^9^3.0
不需要爱的夏天 愛なんていらねえよ、夏^1759770^5^4.4
与女人们的对话 Conversations with Other Women^1472510^8^4.0
与我同眠 Lie with Me^1532205^34^3.676470588235294
与敌同行 與敵同行^3131854^15^3.8666666666666667
与时尚同居^6101834^21^2.7142857142857144
与歌同行 Walk the Line^1422922^8^3.875
与犯罪的战争：坏家伙的全盛时代 범죄와의 전쟁 : 나쁜놈들 전성시대^5924362^12^3.8333333333333335
与狼共舞 Dances with Wolves^1293764^47^4.574468085106383
与玛格丽特的午后 La tête en friche^3796613^11^4.363636363636363
与神对话 Conversations with God^1865082^5^4.4
与霍金一起了解宇宙 Into the Universe with Stephen Hawking^4826758^6^5.0
与青春有关的日子^1899616^29^4.275862068965517
丑八怪 Чучело^1400649^6^4.333333333333333
丑女也有春天 The DUFF^24325906^6^2.0
丑女大翻身 미녀는 괴로워^2037796^80^3.8625
丑女无敌 第一季^3236157^8^2.5
丑女贝蒂  第三季 Ugly Betty Season 3^3345815^7^4.142857142857143
丑女贝蒂  第二季 Ugly Betty Season 2^3307383^8^4.25
丑女贝蒂 第一季 Ugly Betty Season 1^1889299^27^3.962962962962963
丑女贝蒂 第四季 Ugly Betty Season 4^4030266^6^3.8333333333333335
丑闻 第一季 Scandal Season 1^5969408^5^3.4
丑闻 스캔들 - 조선남녀상열지사^1308810^28^3.8214285714285716
丑闻笔记 Notes on a Scandal^1914787^15^4.2
丑陋的真相 The Ugly Truth^2368587^17^3.3529411764705883
专业主妇侦探 専業主婦探偵〜私はシャドウ^6785072^6^4.166666666666667
世上最快的印地安摩托 The World's Fastest Indian^1449711^6^4.833333333333333
世上最美的离别 세상에서 가장 아름다운 이별^5364952^14^4.428571428571429
世博总动员^4903626^10^1.0
世界^1309087^31^3.7419354838709675
世界上最伟大的父亲 World's Greatest Dad^3160978^6^4.0
世界上最疼我的那个人去了^1316565^9^4.444444444444445
世界之战 War of the Worlds^1309044^26^3.3076923076923075
世界因爱而生 World Builder^3728249^12^4.583333333333333
世界奇妙物語 2010年春之特別篇 世にも奇妙な物語 20周年スペシャル・春 〜人気番組競演編〜^4320237^5^3.0
世界奇妙物语 06秋之特别篇 世にも奇妙な物語 '06秋の特別編^2277409^5^4.4
世界奇妙物语 2007春之特别篇 世にも奇妙な物語 2007春の特別編^2272257^7^4.285714285714286
世界奇妙物语 2008春之特别篇 世にも奇妙な物語 08春の特別編^3027015^5^4.4
世界奇妙物语 2010秋之特别篇 世にも奇妙な物語 20周年スペシャル・秋 ～人気作家競演編～^5279575^8^3.5
世界奇妙物语 2012年秋之特別篇 世にも奇妙な物語 2012秋の特別編^19998171^5^3.8
世界奇妙物语 2013年春之特别篇 世にも奇妙な物語 '13 春の特別編^24321138^5^4.0
世界奇妙物语 电影特别篇 世にも奇妙な物語 映画の特別編^1305388^6^4.666666666666667
世界尽头 The World's End^3026572^27^3.7777777777777777
世界是平的 Outsourced^3022862^5^3.6
世界末日 Armageddon^1292769^24^4.0
世界末日 This is the End^3104798^20^3.4
世界第一初恋 世界一初恋^4740691^22^4.090909090909091
世界第一初恋2 世界一初恋2^6755898^10^3.9
世纪末救世主传说 北斗神拳 世紀末救世主伝説 北斗の拳^1481825^10^4.2
世贸中心 World Trade Center^1478063^17^3.4705882352941178
业余小偷 Small Time Crooks^1300946^8^4.0
丛林大反攻 Open Season^1428178^22^3.5454545454545454
丛林有情狼 Alpha and Omega^3026555^11^3.4545454545454546
东^1870250^10^3.6
东之伊甸 東のエデン^3681358^24^4.5
东京仙履奇缘 妹よ^1465325^7^3.857142857142857
东京僵尸 東京ゾンビ^1797519^5^3.4
东京地震8.0 東京マグニチュード8.0^3744603^12^4.25
东京塔 東京タワー^1419582^15^4.066666666666666
东京塔 東京タワー オカンとボクと、時々、オトン^2032902^9^4.555555555555555
东京塔 東京タワー～オカンとボクと、時々、オトン～^1855131^39^4.589743589743589
东京奏鸣曲 トウキョウソナタ^2032143^19^4.052631578947368
东京审判^1949812^70^3.757142857142857
东京家族 東京家族^5996409^14^4.571428571428571
东京少女 東京少女^2330733^16^3.8125
东京少年 東京少年^2976072^27^3.3703703703703702
东京巴比伦 Tokyo Babylon^1742565^6^3.6666666666666665
东京攻略 東京攻略^1307043^35^3.142857142857143
东京教父 東京ゴッドファーザーズ^1310177^27^4.444444444444445
东京日和 東京日和^1299607^23^4.521739130434782
东京朋友 电影版 東京フレンズ The Movie^1826151^10^3.9
东京爱情故事 東京ラブストーリー^1438760^125^4.672
东京物语 東京物語^1291568^40^4.625
东京狗 東京DOGS^3994104^19^3.9473684210526314
东京糖衣巧克力 東京マーブルチョコレート^3138953^20^4.0
东京食尸鬼 東京喰種トーキョーグール^25813403^14^4.214285714285714
东京！ Tokyo!^2004482^26^3.9615384615384617
东宫西宫 東宮西宮^1304609^30^3.3333333333333335
东尼泷谷 トニー滝谷^1351675^8^4.25
东成西就2011^6068516^49^2.0408163265306123
东方三侠 東方三俠^1304091^17^4.117647058823529
东方不败风云再起 東方不敗之風雲再起^1394324^26^3.923076923076923
东方小故事^2156779^10^4.0
东方快车谋杀案 Murder on the Orient Express^1292699^24^4.333333333333333
东方快车谋杀案 Poirot: Murder on the Orient Express^4179012^9^3.5555555555555554
东方快车谋杀案 オリエント急行殺人事件^25962053^7^3.2857142857142856
东方的承诺 Eastern Promises^1892530^12^4.25
东方茱丽叶 東方茱麗葉^2237995^6^3.5
东游记^2229596^13^3.5384615384615383
东瀛鬼咒 日本のこわい夜^1768941^6^3.1666666666666665
东邪西毒 東邪西毒^1292328^290^4.417241379310345
东邪西毒：终极版 東邪西毒終極版^3726072^42^4.595238095238095
东郭先生^1431713^13^3.5384615384615383
东野圭吾 悬疑故事 東野圭吾ミステリーズ^10748109^9^3.6666666666666665
东野圭吾3周连续SP 東野圭吾3週連続スペシャル^6428136^9^3.2222222222222223
东风破 東風破^4739986^11^4.0
东风雨^3562446^26^3.076923076923077
两个人的车站 Вокзал для двоих^1297585^9^4.444444444444445
两个只能活一个^1296623^10^4.2
两个婚礼一个葬礼 두 번의 결혼식과 한 번의 장례식^6965615^5^3.8
两个情人 Two Lovers^2255476^6^3.5
两个月亮 두 개의 달^10733357^10^3.6
两天一夜 Deux jours, une nuit^21624974^7^4.428571428571429
两小无猜 Jeux d'enfants^1308817^368^4.233695652173913
两小无猜 Melody^1304942^30^4.3
两杆大烟枪 Lock, Stock and Two Smoking Barrels^1293350^267^4.5655430711610485
两生花 La double vie de Véronique^1291877^110^4.345454545454546
两男变错身 The Change-Up^3927750^14^3.5
严肃的男人 A Serious Man^3135483^18^3.7777777777777777
丧失名字的女神 名前をなくした女神^6005599^5^4.0
丧尸乐园 Zombieland^3259993^20^3.6
个人取向 개인의 취향^4262201^10^3.5
中二病也要谈恋爱！ 中二病でも恋がしたい！^11226092^13^4.538461538461538
中华小当家 中華一番!^2993424^28^4.071428571428571
中华英雄 中華英雄^1294671^22^3.409090909090909
中南海保镖^1297068^32^3.9375
中国 Chung Kuo - Cina^1292327^30^4.3
中国合伙人^11529526^311^3.8906752411575565
中国好声音 第一季^11520120^12^3.5
中国式离婚^1830589^12^3.8333333333333335
中央舞台 Center Stage^1294689^6^4.333333333333333
中央车站 Central do Brasil^1292218^89^4.370786516853933
中毒 중독^1308491^15^3.8666666666666667
中间人 The Inbetweeners Movie^5342711^5^3.0
临时同居 失戀急讓^25831326^14^2.7142857142857144
丹佛，最后的恐龙 Denver, the Last Dinosaur^1845597^17^4.0588235294117645
丹麦女孩 The Danish Girl^3071604^31^4.225806451612903
丹麦诗人 The Danish Poet^1963066^11^4.090909090909091
为了N Nのために^25960944^5^4.6
为你钟情 為你鍾情^4728342^7^3.0
为你钟情2 If These Walls Could Talk 2^1308965^6^4.166666666666667
为奴十二载 12 Years a Slave^6879185^55^3.8727272727272726
为黛西小姐开车 Driving Miss Daisy^1293204^8^4.0
主君的太阳 주군의 태양^24700578^38^4.342105263157895
主顾 Cliente^2351650^7^4.0
举起手来2：追击阿多丸号^4926002^9^2.7777777777777777
举起手来！^1394968^22^3.590909090909091
举起金刚 킹콩을 들다^4091548^5^4.4
久石让在武道馆：与宫崎骏动画一同走过的25年 久石譲 in 武道館 ~宮崎アニメと共に歩んだ25年間^4167113^6^4.666666666666667
义兄弟 의형제^4193254^12^3.5
义经 義経^1763310^6^4.5
乌云背后的幸福线 Silver Linings Playbook^3094909^81^3.925925925925926
乌冬 Udon^1788402^7^4.0
乌托邦 第一季 Utopia Season 1^20507018^31^4.064516129032258
乌鸦 The Crow^1292474^7^4.714285714285714
乌鸦 The Raven^3914547^7^3.7142857142857144
乌龙山剿匪记^2294267^5^3.0
乌龙闯情关^3134871^6^4.166666666666667
乌龟也会飞 لاک پشت ها هم پرواز می کنند^1400935^8^4.5
乌龟意外之速游 亀は意外と速く泳ぐ^1796255^14^4.142857142857143
乐与路 ソラニン^3667102^17^4.294117647058823
乐士浮生录 Buena Vista Social Club^1291857^13^4.846153846153846
乐队来访 ביקור התזמורת^2079017^9^4.222222222222222
乐高大电影 The Lego Movie^3927734^20^4.0
乒乓 ピンポン^1304752^6^4.5
乒乓 ピンポン THE ANIMATION^25813424^7^5.0
